tile,repetition,codec,preset,qp,height,time
fireplace6.y4m,2,h264_nvenc,p7,40,320,10.214
fireplace6.y4m,3,h264_nvenc,p7,40,320,10.245
fireplace6.y4m,4,h264_nvenc,p7,40,320,10.185
virtualReality24.y4m,0,hevc_nvenc,p1,18,0,5.242
virtualReality24.y4m,1,hevc_nvenc,p1,18,0,5.046
virtualReality24.y4m,2,hevc_nvenc,p1,18,0,5.099
virtualReality24.y4m,3,hevc_nvenc,p1,18,0,5.069
virtualReality24.y4m,4,hevc_nvenc,p1,18,0,5.075
virtualReality24.y4m,0,hevc_nvenc,p1,18,320,4.53
virtualReality24.y4m,1,hevc_nvenc,p1,18,320,4.105
virtualReality24.y4m,2,hevc_nvenc,p1,18,320,4.623
virtualReality24.y4m,3,hevc_nvenc,p1,18,320,4.485
virtualReality24.y4m,4,hevc_nvenc,p1,18,320,4.256
virtualReality24.y4m,0,hevc_nvenc,p1,20,0,5.044
virtualReality24.y4m,1,hevc_nvenc,p1,20,0,5.065
virtualReality24.y4m,2,hevc_nvenc,p1,20,0,5.009
virtualReality24.y4m,3,hevc_nvenc,p1,20,0,5.136
virtualReality24.y4m,4,hevc_nvenc,p1,20,0,5.068
virtualReality24.y4m,0,hevc_nvenc,p1,20,320,4.154
virtualReality24.y4m,1,hevc_nvenc,p1,20,320,4.306
virtualReality24.y4m,2,hevc_nvenc,p1,20,320,4.096
virtualReality24.y4m,3,hevc_nvenc,p1,20,320,4.584
virtualReality24.y4m,4,hevc_nvenc,p1,20,320,4.468
virtualReality24.y4m,0,hevc_nvenc,p1,22,0,5.079
virtualReality24.y4m,1,hevc_nvenc,p1,22,0,5.078
virtualReality24.y4m,2,hevc_nvenc,p1,22,0,5.081
virtualReality24.y4m,3,hevc_nvenc,p1,22,0,5.082
virtualReality24.y4m,4,hevc_nvenc,p1,22,0,5.069
virtualReality24.y4m,0,hevc_nvenc,p1,22,320,4.33
virtualReality24.y4m,1,hevc_nvenc,p1,22,320,4.142
virtualReality24.y4m,2,hevc_nvenc,p1,22,320,4.205
virtualReality24.y4m,3,hevc_nvenc,p1,22,320,4.29
virtualReality24.y4m,4,hevc_nvenc,p1,22,320,4.301
virtualReality24.y4m,0,hevc_nvenc,p1,24,0,5.064
virtualReality24.y4m,1,hevc_nvenc,p1,24,0,5.063
virtualReality24.y4m,2,hevc_nvenc,p1,24,0,5.076
virtualReality24.y4m,3,hevc_nvenc,p1,24,0,5.087
virtualReality24.y4m,4,hevc_nvenc,p1,24,0,5.056
virtualReality24.y4m,0,hevc_nvenc,p1,24,320,4.372
virtualReality24.y4m,1,hevc_nvenc,p1,24,320,4.522
virtualReality24.y4m,2,hevc_nvenc,p1,24,320,3.982
virtualReality24.y4m,3,hevc_nvenc,p1,24,320,4.685
virtualReality24.y4m,4,hevc_nvenc,p1,24,320,4.59
virtualReality24.y4m,0,hevc_nvenc,p1,26,0,5.085
virtualReality24.y4m,1,hevc_nvenc,p1,26,0,5.093
virtualReality24.y4m,2,hevc_nvenc,p1,26,0,5.073
virtualReality24.y4m,3,hevc_nvenc,p1,26,0,5.072
virtualReality24.y4m,4,hevc_nvenc,p1,26,0,5.062
virtualReality24.y4m,0,hevc_nvenc,p1,26,320,4.13
virtualReality24.y4m,1,hevc_nvenc,p1,26,320,4.502
virtualReality24.y4m,2,hevc_nvenc,p1,26,320,4.649
virtualReality24.y4m,3,hevc_nvenc,p1,26,320,4.253
virtualReality24.y4m,4,hevc_nvenc,p1,26,320,4.271
virtualReality24.y4m,0,hevc_nvenc,p1,28,0,5.074
virtualReality24.y4m,1,hevc_nvenc,p1,28,0,5.061
virtualReality24.y4m,2,hevc_nvenc,p1,28,0,5.05
virtualReality24.y4m,3,hevc_nvenc,p1,28,0,5.098
virtualReality24.y4m,4,hevc_nvenc,p1,28,0,5.055
virtualReality24.y4m,0,hevc_nvenc,p1,28,320,4.232
virtualReality24.y4m,1,hevc_nvenc,p1,28,320,4.238
virtualReality24.y4m,2,hevc_nvenc,p1,28,320,4.464
virtualReality24.y4m,3,hevc_nvenc,p1,28,320,4.095
virtualReality24.y4m,4,hevc_nvenc,p1,28,320,4.384
virtualReality24.y4m,0,hevc_nvenc,p1,30,0,5.115
virtualReality24.y4m,1,hevc_nvenc,p1,30,0,5.038
virtualReality24.y4m,2,hevc_nvenc,p1,30,0,5.045
virtualReality24.y4m,3,hevc_nvenc,p1,30,0,5.051
virtualReality24.y4m,4,hevc_nvenc,p1,30,0,5.081
virtualReality24.y4m,0,hevc_nvenc,p1,30,320,4.582
virtualReality24.y4m,1,hevc_nvenc,p1,30,320,4.459
virtualReality24.y4m,2,hevc_nvenc,p1,30,320,4.146
virtualReality24.y4m,3,hevc_nvenc,p1,30,320,4.344
virtualReality24.y4m,4,hevc_nvenc,p1,30,320,4.66
virtualReality24.y4m,0,hevc_nvenc,p1,32,0,5.063
virtualReality24.y4m,1,hevc_nvenc,p1,32,0,5.062
virtualReality24.y4m,2,hevc_nvenc,p1,32,0,5.077
virtualReality24.y4m,3,hevc_nvenc,p1,32,0,5.054
virtualReality24.y4m,4,hevc_nvenc,p1,32,0,5.084
virtualReality24.y4m,0,hevc_nvenc,p1,32,320,4.735
virtualReality24.y4m,1,hevc_nvenc,p1,32,320,4.262
virtualReality24.y4m,2,hevc_nvenc,p1,32,320,4.587
virtualReality24.y4m,3,hevc_nvenc,p1,32,320,4.144
virtualReality24.y4m,4,hevc_nvenc,p1,32,320,4.32
virtualReality24.y4m,0,hevc_nvenc,p1,34,0,5.06
virtualReality24.y4m,1,hevc_nvenc,p1,34,0,5.067
virtualReality24.y4m,2,hevc_nvenc,p1,34,0,5.043
virtualReality24.y4m,3,hevc_nvenc,p1,34,0,5.087
virtualReality24.y4m,4,hevc_nvenc,p1,34,0,5.086
virtualReality24.y4m,0,hevc_nvenc,p1,34,320,4.117
virtualReality24.y4m,1,hevc_nvenc,p1,34,320,4.091
virtualReality24.y4m,2,hevc_nvenc,p1,34,320,4.209
virtualReality24.y4m,3,hevc_nvenc,p1,34,320,4.497
virtualReality24.y4m,4,hevc_nvenc,p1,34,320,4.453
virtualReality24.y4m,0,hevc_nvenc,p1,36,0,5.057
virtualReality24.y4m,1,hevc_nvenc,p1,36,0,5.052
virtualReality24.y4m,2,hevc_nvenc,p1,36,0,5.068
virtualReality24.y4m,3,hevc_nvenc,p1,36,0,5.143
virtualReality24.y4m,4,hevc_nvenc,p1,36,0,5.098
virtualReality24.y4m,0,hevc_nvenc,p1,36,320,4.538
virtualReality24.y4m,1,hevc_nvenc,p1,36,320,4.153
virtualReality24.y4m,2,hevc_nvenc,p1,36,320,4.381
virtualReality24.y4m,3,hevc_nvenc,p1,36,320,4.379
virtualReality24.y4m,4,hevc_nvenc,p1,36,320,4.602
virtualReality24.y4m,0,hevc_nvenc,p1,38,0,5.057
virtualReality24.y4m,1,hevc_nvenc,p1,38,0,5.066
virtualReality24.y4m,2,hevc_nvenc,p1,38,0,5.089
virtualReality24.y4m,3,hevc_nvenc,p1,38,0,5.075
virtualReality24.y4m,4,hevc_nvenc,p1,38,0,5.079
virtualReality24.y4m,0,hevc_nvenc,p1,38,320,4.51
virtualReality24.y4m,1,hevc_nvenc,p1,38,320,4.509
virtualReality24.y4m,2,hevc_nvenc,p1,38,320,4.405
virtualReality24.y4m,3,hevc_nvenc,p1,38,320,4.152
virtualReality24.y4m,4,hevc_nvenc,p1,38,320,4.097
virtualReality24.y4m,0,hevc_nvenc,p1,40,0,5.09
virtualReality24.y4m,1,hevc_nvenc,p1,40,0,5.023
virtualReality24.y4m,2,hevc_nvenc,p1,40,0,5.036
virtualReality24.y4m,3,hevc_nvenc,p1,40,0,5.07
virtualReality24.y4m,4,hevc_nvenc,p1,40,0,5.004
virtualReality24.y4m,0,hevc_nvenc,p1,40,320,4.556
virtualReality24.y4m,1,hevc_nvenc,p1,40,320,4.498
virtualReality24.y4m,2,hevc_nvenc,p1,40,320,4.332
virtualReality24.y4m,3,hevc_nvenc,p1,40,320,4.461
virtualReality24.y4m,4,hevc_nvenc,p1,40,320,4.309
virtualReality24.y4m,0,hevc_nvenc,p2,18,0,6.342
virtualReality24.y4m,1,hevc_nvenc,p2,18,0,6.329
virtualReality24.y4m,2,hevc_nvenc,p2,18,0,6.338
virtualReality24.y4m,3,hevc_nvenc,p2,18,0,6.314
virtualReality24.y4m,4,hevc_nvenc,p2,18,0,6.312
virtualReality24.y4m,0,hevc_nvenc,p2,18,320,4.223
virtualReality24.y4m,1,hevc_nvenc,p2,18,320,4.12
virtualReality24.y4m,2,hevc_nvenc,p2,18,320,4.553
virtualReality24.y4m,3,hevc_nvenc,p2,18,320,4.452
virtualReality24.y4m,4,hevc_nvenc,p2,18,320,4.188
virtualReality24.y4m,0,hevc_nvenc,p2,20,0,6.382
virtualReality24.y4m,1,hevc_nvenc,p2,20,0,6.343
virtualReality24.y4m,2,hevc_nvenc,p2,20,0,6.307
virtualReality24.y4m,3,hevc_nvenc,p2,20,0,6.309
virtualReality24.y4m,4,hevc_nvenc,p2,20,0,6.316
virtualReality24.y4m,0,hevc_nvenc,p2,20,320,3.927
virtualReality24.y4m,1,hevc_nvenc,p2,20,320,4.449
virtualReality24.y4m,2,hevc_nvenc,p2,20,320,4.445
virtualReality24.y4m,3,hevc_nvenc,p2,20,320,4.272
virtualReality24.y4m,4,hevc_nvenc,p2,20,320,4.461
virtualReality24.y4m,0,hevc_nvenc,p2,22,0,6.332
virtualReality24.y4m,1,hevc_nvenc,p2,22,0,6.331
virtualReality24.y4m,2,hevc_nvenc,p2,22,0,6.309
virtualReality24.y4m,3,hevc_nvenc,p2,22,0,6.322
virtualReality24.y4m,4,hevc_nvenc,p2,22,0,6.332
virtualReality24.y4m,0,hevc_nvenc,p2,22,320,4.153
virtualReality24.y4m,1,hevc_nvenc,p2,22,320,4.11
virtualReality24.y4m,2,hevc_nvenc,p2,22,320,3.88
virtualReality24.y4m,3,hevc_nvenc,p2,22,320,4.402
virtualReality24.y4m,4,hevc_nvenc,p2,22,320,4.26
virtualReality24.y4m,0,hevc_nvenc,p2,24,0,6.355
virtualReality24.y4m,1,hevc_nvenc,p2,24,0,6.329
virtualReality24.y4m,2,hevc_nvenc,p2,24,0,6.314
virtualReality24.y4m,3,hevc_nvenc,p2,24,0,6.303
virtualReality24.y4m,4,hevc_nvenc,p2,24,0,6.309
virtualReality24.y4m,0,hevc_nvenc,p2,24,320,4.272
virtualReality24.y4m,1,hevc_nvenc,p2,24,320,4.032
virtualReality24.y4m,2,hevc_nvenc,p2,24,320,4.198
virtualReality24.y4m,3,hevc_nvenc,p2,24,320,4.4
virtualReality24.y4m,4,hevc_nvenc,p2,24,320,4.235
virtualReality24.y4m,0,hevc_nvenc,p2,26,0,6.331
virtualReality24.y4m,1,hevc_nvenc,p2,26,0,6.309
virtualReality24.y4m,2,hevc_nvenc,p2,26,0,6.31
virtualReality24.y4m,3,hevc_nvenc,p2,26,0,6.321
virtualReality24.y4m,4,hevc_nvenc,p2,26,0,6.363
virtualReality24.y4m,0,hevc_nvenc,p2,26,320,4.108
virtualReality24.y4m,1,hevc_nvenc,p2,26,320,3.954
virtualReality24.y4m,2,hevc_nvenc,p2,26,320,4.539
virtualReality24.y4m,3,hevc_nvenc,p2,26,320,4.235
virtualReality24.y4m,4,hevc_nvenc,p2,26,320,4.387
virtualReality24.y4m,0,hevc_nvenc,p2,28,0,6.364
virtualReality24.y4m,1,hevc_nvenc,p2,28,0,6.301
virtualReality24.y4m,2,hevc_nvenc,p2,28,0,6.349
virtualReality24.y4m,3,hevc_nvenc,p2,28,0,6.312
virtualReality24.y4m,4,hevc_nvenc,p2,28,0,6.322
virtualReality24.y4m,0,hevc_nvenc,p2,28,320,4.117
virtualReality24.y4m,1,hevc_nvenc,p2,28,320,4.315
virtualReality24.y4m,2,hevc_nvenc,p2,28,320,4.254
virtualReality24.y4m,3,hevc_nvenc,p2,28,320,4.153
virtualReality24.y4m,4,hevc_nvenc,p2,28,320,4.429
virtualReality24.y4m,0,hevc_nvenc,p2,30,0,6.333
virtualReality24.y4m,1,hevc_nvenc,p2,30,0,6.338
virtualReality24.y4m,2,hevc_nvenc,p2,30,0,6.335
virtualReality24.y4m,3,hevc_nvenc,p2,30,0,6.314
virtualReality24.y4m,4,hevc_nvenc,p2,30,0,6.324
virtualReality24.y4m,0,hevc_nvenc,p2,30,320,4.215
virtualReality24.y4m,1,hevc_nvenc,p2,30,320,4.243
virtualReality24.y4m,2,hevc_nvenc,p2,30,320,4.345
virtualReality24.y4m,3,hevc_nvenc,p2,30,320,4.237
virtualReality24.y4m,4,hevc_nvenc,p2,30,320,3.951
virtualReality24.y4m,0,hevc_nvenc,p2,32,0,6.349
virtualReality24.y4m,1,hevc_nvenc,p2,32,0,6.315
virtualReality24.y4m,2,hevc_nvenc,p2,32,0,6.354
virtualReality24.y4m,3,hevc_nvenc,p2,32,0,6.326
virtualReality24.y4m,4,hevc_nvenc,p2,32,0,6.317
virtualReality24.y4m,0,hevc_nvenc,p2,32,320,4.017
virtualReality24.y4m,1,hevc_nvenc,p2,32,320,3.879
virtualReality24.y4m,2,hevc_nvenc,p2,32,320,4.114
virtualReality24.y4m,3,hevc_nvenc,p2,32,320,4.557
virtualReality24.y4m,4,hevc_nvenc,p2,32,320,4.364
virtualReality24.y4m,0,hevc_nvenc,p2,34,0,6.334
virtualReality24.y4m,1,hevc_nvenc,p2,34,0,6.358
virtualReality24.y4m,2,hevc_nvenc,p2,34,0,6.318
virtualReality24.y4m,3,hevc_nvenc,p2,34,0,6.313
virtualReality24.y4m,4,hevc_nvenc,p2,34,0,6.304
virtualReality24.y4m,0,hevc_nvenc,p2,34,320,4.492
virtualReality24.y4m,1,hevc_nvenc,p2,34,320,4.305
virtualReality24.y4m,2,hevc_nvenc,p2,34,320,4.1
virtualReality24.y4m,3,hevc_nvenc,p2,34,320,4.337
virtualReality24.y4m,4,hevc_nvenc,p2,34,320,4.212
virtualReality24.y4m,0,hevc_nvenc,p2,36,0,6.343
virtualReality24.y4m,1,hevc_nvenc,p2,36,0,6.319
virtualReality24.y4m,2,hevc_nvenc,p2,36,0,6.336
virtualReality24.y4m,3,hevc_nvenc,p2,36,0,6.334
virtualReality24.y4m,4,hevc_nvenc,p2,36,0,6.332
virtualReality24.y4m,0,hevc_nvenc,p2,36,320,4.229
virtualReality24.y4m,1,hevc_nvenc,p2,36,320,3.976
virtualReality24.y4m,2,hevc_nvenc,p2,36,320,4.547
virtualReality24.y4m,3,hevc_nvenc,p2,36,320,4.144
virtualReality24.y4m,4,hevc_nvenc,p2,36,320,4.052
virtualReality24.y4m,0,hevc_nvenc,p2,38,0,6.334
virtualReality24.y4m,1,hevc_nvenc,p2,38,0,6.328
virtualReality24.y4m,2,hevc_nvenc,p2,38,0,6.326
virtualReality24.y4m,3,hevc_nvenc,p2,38,0,6.329
virtualReality24.y4m,4,hevc_nvenc,p2,38,0,6.319
virtualReality24.y4m,0,hevc_nvenc,p2,38,320,3.946
virtualReality24.y4m,1,hevc_nvenc,p2,38,320,4.586
virtualReality24.y4m,2,hevc_nvenc,p2,38,320,4.293
virtualReality24.y4m,3,hevc_nvenc,p2,38,320,4.7
virtualReality24.y4m,4,hevc_nvenc,p2,38,320,3.906
virtualReality24.y4m,0,hevc_nvenc,p2,40,0,6.365
virtualReality24.y4m,1,hevc_nvenc,p2,40,0,6.321
virtualReality24.y4m,2,hevc_nvenc,p2,40,0,6.325
virtualReality24.y4m,3,hevc_nvenc,p2,40,0,6.331
virtualReality24.y4m,4,hevc_nvenc,p2,40,0,6.333
virtualReality24.y4m,0,hevc_nvenc,p2,40,320,3.978
virtualReality24.y4m,1,hevc_nvenc,p2,40,320,4.2
virtualReality24.y4m,2,hevc_nvenc,p2,40,320,4.181
virtualReality24.y4m,3,hevc_nvenc,p2,40,320,4.068
virtualReality24.y4m,4,hevc_nvenc,p2,40,320,4.121
virtualReality24.y4m,0,hevc_nvenc,p3,18,0,6.783
virtualReality24.y4m,1,hevc_nvenc,p3,18,0,6.752
virtualReality24.y4m,2,hevc_nvenc,p3,18,0,6.764
virtualReality24.y4m,3,hevc_nvenc,p3,18,0,6.756
virtualReality24.y4m,4,hevc_nvenc,p3,18,0,6.747
virtualReality24.y4m,0,hevc_nvenc,p3,18,320,4.046
virtualReality24.y4m,1,hevc_nvenc,p3,18,320,3.901
virtualReality24.y4m,2,hevc_nvenc,p3,18,320,4.391
virtualReality24.y4m,3,hevc_nvenc,p3,18,320,4.532
virtualReality24.y4m,4,hevc_nvenc,p3,18,320,4.086
virtualReality24.y4m,0,hevc_nvenc,p3,20,0,6.776
virtualReality24.y4m,1,hevc_nvenc,p3,20,0,6.745
virtualReality24.y4m,2,hevc_nvenc,p3,20,0,6.743
virtualReality24.y4m,3,hevc_nvenc,p3,20,0,6.745
virtualReality24.y4m,4,hevc_nvenc,p3,20,0,6.756
virtualReality24.y4m,0,hevc_nvenc,p3,20,320,4.165
virtualReality24.y4m,1,hevc_nvenc,p3,20,320,3.916
virtualReality24.y4m,2,hevc_nvenc,p3,20,320,4.392
virtualReality24.y4m,3,hevc_nvenc,p3,20,320,4.415
virtualReality24.y4m,4,hevc_nvenc,p3,20,320,4.16
virtualReality24.y4m,0,hevc_nvenc,p3,22,0,6.779
virtualReality24.y4m,1,hevc_nvenc,p3,22,0,6.735
virtualReality24.y4m,2,hevc_nvenc,p3,22,0,6.782
virtualReality24.y4m,3,hevc_nvenc,p3,22,0,6.747
virtualReality24.y4m,4,hevc_nvenc,p3,22,0,6.753
virtualReality24.y4m,0,hevc_nvenc,p3,22,320,4.34
virtualReality24.y4m,1,hevc_nvenc,p3,22,320,4.259
virtualReality24.y4m,2,hevc_nvenc,p3,22,320,4.041
virtualReality24.y4m,3,hevc_nvenc,p3,22,320,4.531
virtualReality24.y4m,4,hevc_nvenc,p3,22,320,4.145
virtualReality24.y4m,0,hevc_nvenc,p3,24,0,6.794
virtualReality24.y4m,1,hevc_nvenc,p3,24,0,6.742
virtualReality24.y4m,2,hevc_nvenc,p3,24,0,6.761
virtualReality24.y4m,3,hevc_nvenc,p3,24,0,6.739
virtualReality24.y4m,4,hevc_nvenc,p3,24,0,6.769
virtualReality24.y4m,0,hevc_nvenc,p3,24,320,4.625
virtualReality24.y4m,1,hevc_nvenc,p3,24,320,4.19
virtualReality24.y4m,2,hevc_nvenc,p3,24,320,4.106
virtualReality24.y4m,3,hevc_nvenc,p3,24,320,4.351
virtualReality24.y4m,4,hevc_nvenc,p3,24,320,4.362
virtualReality24.y4m,0,hevc_nvenc,p3,26,0,6.804
virtualReality24.y4m,1,hevc_nvenc,p3,26,0,6.763
virtualReality24.y4m,2,hevc_nvenc,p3,26,0,6.756
virtualReality24.y4m,3,hevc_nvenc,p3,26,0,6.737
virtualReality24.y4m,4,hevc_nvenc,p3,26,0,6.752
virtualReality24.y4m,0,hevc_nvenc,p3,26,320,4.47
virtualReality24.y4m,1,hevc_nvenc,p3,26,320,4.018
virtualReality24.y4m,2,hevc_nvenc,p3,26,320,4.235
virtualReality24.y4m,3,hevc_nvenc,p3,26,320,4.396
virtualReality24.y4m,4,hevc_nvenc,p3,26,320,4.348
virtualReality24.y4m,0,hevc_nvenc,p3,28,0,6.778
virtualReality24.y4m,1,hevc_nvenc,p3,28,0,6.779
virtualReality24.y4m,2,hevc_nvenc,p3,28,0,6.748
virtualReality24.y4m,3,hevc_nvenc,p3,28,0,6.745
virtualReality24.y4m,4,hevc_nvenc,p3,28,0,6.754
virtualReality24.y4m,0,hevc_nvenc,p3,28,320,4.446
virtualReality24.y4m,1,hevc_nvenc,p3,28,320,4.195
virtualReality24.y4m,2,hevc_nvenc,p3,28,320,4.488
virtualReality24.y4m,3,hevc_nvenc,p3,28,320,4.312
virtualReality24.y4m,4,hevc_nvenc,p3,28,320,4.114
virtualReality24.y4m,0,hevc_nvenc,p3,30,0,6.77
virtualReality24.y4m,1,hevc_nvenc,p3,30,0,6.744
virtualReality24.y4m,2,hevc_nvenc,p3,30,0,6.747
virtualReality24.y4m,3,hevc_nvenc,p3,30,0,6.759
virtualReality24.y4m,4,hevc_nvenc,p3,30,0,6.74
virtualReality24.y4m,0,hevc_nvenc,p3,30,320,4.43
virtualReality24.y4m,1,hevc_nvenc,p3,30,320,4.235
virtualReality24.y4m,2,hevc_nvenc,p3,30,320,4.324
virtualReality24.y4m,3,hevc_nvenc,p3,30,320,4.507
virtualReality24.y4m,4,hevc_nvenc,p3,30,320,3.937
virtualReality24.y4m,0,hevc_nvenc,p3,32,0,6.767
virtualReality24.y4m,1,hevc_nvenc,p3,32,0,6.739
virtualReality24.y4m,2,hevc_nvenc,p3,32,0,6.754
virtualReality24.y4m,3,hevc_nvenc,p3,32,0,6.751
virtualReality24.y4m,4,hevc_nvenc,p3,32,0,6.75
virtualReality24.y4m,0,hevc_nvenc,p3,32,320,4.37
virtualReality24.y4m,1,hevc_nvenc,p3,32,320,4.2
virtualReality24.y4m,2,hevc_nvenc,p3,32,320,4.486
virtualReality24.y4m,3,hevc_nvenc,p3,32,320,4.314
virtualReality24.y4m,4,hevc_nvenc,p3,32,320,4.288
virtualReality24.y4m,0,hevc_nvenc,p3,34,0,6.763
virtualReality24.y4m,1,hevc_nvenc,p3,34,0,6.752
virtualReality24.y4m,2,hevc_nvenc,p3,34,0,6.744
virtualReality24.y4m,3,hevc_nvenc,p3,34,0,6.752
virtualReality24.y4m,4,hevc_nvenc,p3,34,0,6.75
virtualReality24.y4m,0,hevc_nvenc,p3,34,320,4.274
virtualReality24.y4m,1,hevc_nvenc,p3,34,320,4.384
virtualReality24.y4m,2,hevc_nvenc,p3,34,320,4.399
virtualReality24.y4m,3,hevc_nvenc,p3,34,320,4.057
virtualReality24.y4m,4,hevc_nvenc,p3,34,320,4.388
virtualReality24.y4m,0,hevc_nvenc,p3,36,0,6.759
virtualReality24.y4m,1,hevc_nvenc,p3,36,0,6.749
virtualReality24.y4m,2,hevc_nvenc,p3,36,0,6.738
virtualReality24.y4m,3,hevc_nvenc,p3,36,0,6.772
virtualReality24.y4m,4,hevc_nvenc,p3,36,0,6.737
virtualReality24.y4m,0,hevc_nvenc,p3,36,320,4.243
virtualReality24.y4m,1,hevc_nvenc,p3,36,320,3.937
virtualReality24.y4m,2,hevc_nvenc,p3,36,320,4.171
virtualReality24.y4m,3,hevc_nvenc,p3,36,320,4.35
virtualReality24.y4m,4,hevc_nvenc,p3,36,320,4.193
virtualReality24.y4m,0,hevc_nvenc,p3,38,0,6.777
virtualReality24.y4m,1,hevc_nvenc,p3,38,0,6.761
virtualReality24.y4m,2,hevc_nvenc,p3,38,0,6.752
virtualReality24.y4m,3,hevc_nvenc,p3,38,0,6.745
virtualReality24.y4m,4,hevc_nvenc,p3,38,0,6.744
virtualReality24.y4m,0,hevc_nvenc,p3,38,320,4.366
virtualReality24.y4m,1,hevc_nvenc,p3,38,320,4.029
virtualReality24.y4m,2,hevc_nvenc,p3,38,320,4.387
virtualReality24.y4m,3,hevc_nvenc,p3,38,320,4.674
virtualReality24.y4m,4,hevc_nvenc,p3,38,320,4.349
virtualReality24.y4m,0,hevc_nvenc,p3,40,0,6.774
virtualReality24.y4m,1,hevc_nvenc,p3,40,0,6.766
virtualReality24.y4m,2,hevc_nvenc,p3,40,0,6.762
virtualReality24.y4m,3,hevc_nvenc,p3,40,0,6.775
virtualReality24.y4m,4,hevc_nvenc,p3,40,0,6.787
virtualReality24.y4m,0,hevc_nvenc,p3,40,320,4.256
virtualReality24.y4m,1,hevc_nvenc,p3,40,320,3.951
virtualReality24.y4m,2,hevc_nvenc,p3,40,320,4.37
virtualReality24.y4m,3,hevc_nvenc,p3,40,320,3.844
virtualReality24.y4m,4,hevc_nvenc,p3,40,320,3.963
virtualReality24.y4m,0,hevc_nvenc,p4,18,0,8.086
virtualReality24.y4m,1,hevc_nvenc,p4,18,0,8.056
virtualReality24.y4m,2,hevc_nvenc,p4,18,0,8.051
virtualReality24.y4m,3,hevc_nvenc,p4,18,0,8.058
virtualReality24.y4m,4,hevc_nvenc,p4,18,0,8.053
virtualReality24.y4m,0,hevc_nvenc,p4,18,320,4.402
virtualReality24.y4m,1,hevc_nvenc,p4,18,320,4.47
virtualReality24.y4m,2,hevc_nvenc,p4,18,320,4.224
virtualReality24.y4m,3,hevc_nvenc,p4,18,320,4.425
virtualReality24.y4m,4,hevc_nvenc,p4,18,320,3.962
virtualReality24.y4m,0,hevc_nvenc,p4,20,0,8.068
virtualReality24.y4m,1,hevc_nvenc,p4,20,0,8.057
virtualReality24.y4m,2,hevc_nvenc,p4,20,0,8.055
virtualReality24.y4m,3,hevc_nvenc,p4,20,0,8.051
virtualReality24.y4m,4,hevc_nvenc,p4,20,0,8.052
virtualReality24.y4m,0,hevc_nvenc,p4,20,320,4.124
virtualReality24.y4m,1,hevc_nvenc,p4,20,320,4.039
virtualReality24.y4m,2,hevc_nvenc,p4,20,320,4.292
virtualReality24.y4m,3,hevc_nvenc,p4,20,320,4.306
virtualReality24.y4m,4,hevc_nvenc,p4,20,320,4.52
virtualReality24.y4m,0,hevc_nvenc,p4,22,0,8.053
virtualReality24.y4m,1,hevc_nvenc,p4,22,0,8.05
virtualReality24.y4m,2,hevc_nvenc,p4,22,0,8.051
virtualReality24.y4m,3,hevc_nvenc,p4,22,0,8.053
virtualReality24.y4m,4,hevc_nvenc,p4,22,0,8.055
virtualReality24.y4m,0,hevc_nvenc,p4,22,320,4.119
virtualReality24.y4m,1,hevc_nvenc,p4,22,320,4.006
virtualReality24.y4m,2,hevc_nvenc,p4,22,320,4.661
virtualReality24.y4m,3,hevc_nvenc,p4,22,320,4.105
virtualReality24.y4m,4,hevc_nvenc,p4,22,320,4.033
virtualReality24.y4m,0,hevc_nvenc,p4,24,0,8.051
virtualReality24.y4m,1,hevc_nvenc,p4,24,0,8.052
virtualReality24.y4m,2,hevc_nvenc,p4,24,0,8.051
virtualReality24.y4m,3,hevc_nvenc,p4,24,0,8.053
virtualReality24.y4m,4,hevc_nvenc,p4,24,0,8.057
virtualReality24.y4m,0,hevc_nvenc,p4,24,320,4.338
virtualReality24.y4m,1,hevc_nvenc,p4,24,320,3.927
virtualReality24.y4m,2,hevc_nvenc,p4,24,320,4.409
virtualReality24.y4m,3,hevc_nvenc,p4,24,320,4.236
virtualReality24.y4m,4,hevc_nvenc,p4,24,320,4.118
virtualReality24.y4m,0,hevc_nvenc,p4,26,0,8.053
virtualReality24.y4m,1,hevc_nvenc,p4,26,0,8.062
virtualReality24.y4m,2,hevc_nvenc,p4,26,0,8.054
virtualReality24.y4m,3,hevc_nvenc,p4,26,0,8.058
virtualReality24.y4m,4,hevc_nvenc,p4,26,0,8.069
virtualReality24.y4m,0,hevc_nvenc,p4,26,320,4.077
virtualReality24.y4m,1,hevc_nvenc,p4,26,320,4.024
virtualReality24.y4m,2,hevc_nvenc,p4,26,320,4.334
virtualReality24.y4m,3,hevc_nvenc,p4,26,320,4.414
virtualReality24.y4m,4,hevc_nvenc,p4,26,320,3.873
virtualReality24.y4m,0,hevc_nvenc,p4,28,0,8.058
virtualReality24.y4m,1,hevc_nvenc,p4,28,0,8.076
virtualReality24.y4m,2,hevc_nvenc,p4,28,0,8.057
virtualReality24.y4m,3,hevc_nvenc,p4,28,0,8.053
virtualReality24.y4m,4,hevc_nvenc,p4,28,0,8.05
virtualReality24.y4m,0,hevc_nvenc,p4,28,320,3.993
virtualReality24.y4m,1,hevc_nvenc,p4,28,320,4.223
virtualReality24.y4m,2,hevc_nvenc,p4,28,320,4.155
virtualReality24.y4m,3,hevc_nvenc,p4,28,320,4.63
virtualReality24.y4m,4,hevc_nvenc,p4,28,320,4.191
